start_date,end_date,country_name,iso,location,dis_type,dis_subtype,total_deaths,total_affected,total_dam,insured_losses,disaster_no,associated_dis,associated_dis2
11/06/1981,11/06/1981,Iran (Islamic Republic of),IRN,"Golbaf region, Kerman province",Earthquake,Ground movement,2000,3000,5000,0,1981-0056,--,--
28/07/1981,28/07/1981,Iran (Islamic Republic of),IRN,"Kerman, Golbaf, Shahdab",Earthquake,Ground movement,1200,31000,1000000,0,1981-0067,--,--
26/03/1983,26/03/1983,Iran (Islamic Republic of),IRN,Damavand-Amol area,Earthquake,Ground movement,30,7066,0,0,1983-0058,"Slide (land, mud, sn",--
22/07/1983,22/07/1983,Iran (Islamic Republic of),IRN,Zanjan (Western Region),Earthquake,Ground movement,3,416,5000,0,1983-0432,--,--
03/02/1985,03/02/1985,Iran (Islamic Republic of),IRN,Fath-Abad (Firuzabad-Johrom region),Earthquake,Ground movement,1,7080,0,0,1985-0027,--,--
12/07/1986,12/07/1986,Iran (Islamic Republic of),IRN,Mamasani area,Earthquake,Ground movement,1,1504,0,0,1986-0174,--,--
20/12/1986,20/12/1986,Iran (Islamic Republic of),IRN,Mamasani area,Earthquake,Ground movement,0,400,0,0,1986-0189,--,--
11/01/1987,11/01/1987,Iran (Islamic Republic of),IRN,Doshman Ziari area,Earthquake,Ground movement,0,1500,0,0,1987-0067,--,--
30/05/1987,30/05/1987,Iran (Islamic Republic of),IRN,Southwest Teheran,Earthquake,Ground movement,2,50,0,0,1987-0101,--,--
24/11/1987,24/11/1987,Iran (Islamic Republic of),IRN,Birjand,Earthquake,Ground movement,0,2425,0,0,1987-0196,--,--
30/03/1988,30/03/1988,Iran (Islamic Republic of),IRN,Deh Dasht area,Earthquake,Ground movement,0,3524,0,0,1988-0021,--,--
11/08/1988,11/08/1988,Iran (Islamic Republic of),IRN,Mamasani area,Earthquake,Ground movement,1,10000,0,0,1988-0041,--,--
30/03/1988,30/03/1988,Iran (Islamic Republic of),IRN,Deh Dasht,Earthquake,Ground movement,0,3030,0,0,1988-0144,--,--
27/05/1989,27/05/1989,Iran (Islamic Republic of),IRN,"Fars,Yasuj, Kohkiluyeh-Boyer Ahmad provinces",Earthquake,Ground movement,100,217,0,0,1989-0090,--,--
01/10/1989,01/10/1989,Iran (Islamic Republic of),IRN,Deh Borzog-e Sisakht area,Earthquake,Ground movement,0,1500,0,0,1989-0290,"Slide (land, mud, sn",--
21/06/1990,21/06/1990,Iran (Islamic Republic of),IRN,"Rasht, Astara, Zanjan, Ghazvin, Tabriz, Ardebil, Khalkhal, Miane, Meshinsharhr, Langroud, Somesara, Rudbar, Talesh, Tarom-e-Olya, Manjil, Loushan (Gilan, Zanjan provinces)",Earthquake,Ground movement,40000,710000,8000000,115000,1990-0034,"Slide (land, mud, sn",--
06/11/1990,06/11/1990,Iran (Islamic Republic of),IRN,"Darab, Hadjiabad (Fars province)",Earthquake,Ground movement,21,22400,232300,0,1990-0118,--,--
04/11/1991,04/11/1991,Iran (Islamic Republic of),IRN,Behbahan area,Earthquake,Ground movement,0,1501,0,0,1991-0284,--,--
04/03/1992,04/03/1992,Iran (Islamic Republic of),IRN,Lordegan-Aradal area,Earthquake,Ground movement,5,4050,0,0,1992-0180,"Slide (land, mud, sn",--
22/06/1993,22/06/1993,Iran (Islamic Republic of),IRN,Gachsaran-Dogonbadan,Earthquake,Ground movement,24,4049,0,0,1993-0035,--,--
27/01/1993,27/01/1993,Iran (Islamic Republic of),IRN,Nehbandan area,Earthquake,Ground movement,0,1003,0,0,1993-0578,--,--
23/02/1994,23/02/1994,Iran (Islamic Republic of),IRN,Sefid Abeh (Sistan Region),Earthquake,Ground movement,9,1500,1400,0,1994-0040,--,--
01/03/1994,01/03/1994,Iran (Islamic Republic of),IRN,"Firuzabad, Meymand (Fars Province)",Earthquake,Ground movement,3,15041,0,0,1994-0041,"Slide (land, mud, sn",--
20/06/1994,20/06/1994,Iran (Islamic Republic of),IRN,Shiraz (Fars province),Earthquake,Ground movement,2,100,0,0,1994-0070,"Slide (land, mud, sn",--
04/02/1997,04/02/1997,Iran (Islamic Republic of),IRN,"Bojnurd, Shirvan area (Khorasan)",Earthquake,Ground movement,100,84500,30000,0,1997-0017,--,--
28/02/1997,28/02/1997,Iran (Islamic Republic of),IRN,Ardabil region,Earthquake,Ground movement,1100,38600,76000,0,1997-0035,--,--
10/05/1997,10/05/1997,Iran (Islamic Republic of),IRN,"Birjand, Qayer (Khorasan)",Earthquake,Ground movement,1568,74600,100000,0,1997-0095,"Slide (land, mud, sn",--
25/06/1997,25/06/1997,Iran (Islamic Republic of),IRN,Birjand-Qayen area,Earthquake,Ground movement,0,25500,0,0,1997-0533,--,--
14/03/1998,14/03/1998,Iran (Islamic Republic of),IRN,Golbaft (Kerman),Earthquake,Ground movement,5,1500,0,0,1998-0043,--,--
10/04/1998,10/04/1998,Iran (Islamic Republic of),IRN,"Birjand, Gonobad area",Earthquake,Ground movement,12,2935,0,0,1998-0084,--,--
13/11/1998,13/11/1998,Iran (Islamic Republic of),IRN,Tabriz (Fars Province),Earthquake,Ground movement,5,4355,0,0,1998-0385,"Slide (land, mud, sn",--
05/10/1998,05/10/1998,Iran (Islamic Republic of),IRN,Darreh Shahr area,Earthquake,Ground movement,0,500,0,0,1998-0585,--,--
04/03/1999,04/03/1999,Iran (Islamic Republic of),IRN,"Bandar-E-Abbas, Level 1 = Hormozgan",Earthquake,Ground movement,1,2690,0,0,1999-0065,--,--
06/05/1999,06/05/1999,Iran (Islamic Republic of),IRN,"Chiraz Town, Fars Province",Earthquake,Ground movement,20,4100,0,0,1999-0150,--,--
26/11/1999,26/11/1999,Iran (Islamic Republic of),IRN,"Ali-Abad, Level 1 = Mazandaran",Earthquake,Ground movement,0,250,0,0,1999-0587,--,--
02/02/2000,02/02/2000,Iran (Islamic Republic of),IRN,"Kashmar, Bardeskan districts (Khorasan)",Earthquake,Ground movement,1,2015,0,0,2000-0051,--,--
14/02/2000,14/02/2000,Iran (Islamic Republic of),IRN,"Mohammadieh, Sarhozak, Hajiabad areas (Kashmar district, Khorasan province)",Earthquake,Ground movement,0,1000,0,0,2000-0065,--,--
08/10/2001,08/10/2001,Iran (Islamic Republic of),IRN,Birjand district (Khorasan province),Earthquake,Ground movement,0,1000,0,0,2001-0750,--,--
17/02/2002,17/02/2002,Iran (Islamic Republic of),IRN,Dashty district (Bushehr province),Earthquake,Ground movement,1,780,0,0,2002-0107,--,--
24/04/2002,24/04/2002,Iran (Islamic Republic of),IRN,"Behabad village (Sonqor district, Kermanshah province)
Dinvar village (Sahneh district, Kermanshah province)",Earthquake,Ground movement,2,20056,0,0,2002-0246,--,--
22/06/2002,22/06/2002,Iran (Islamic Republic of),IRN,"Ab Garm, Buin Zahra, Avaj villages (Bueinzahra district, Ghazvin province), Shirin Su area (Kabudarahang district, Hamedan province), Razan district (Hamedan province), Abhar, Khodabandeh districts (Zanjan province)",Earthquake,Ground movement,227,111300,300000,0,2002-0378,--,--
24/12/2002,24/12/2002,Iran (Islamic Republic of),IRN,Kermanshah province,Earthquake,Ground movement,0,15015,0,0,2002-0804,--,--
25/09/2002,25/09/2002,Iran (Islamic Republic of),IRN,Masjed-e soleiman district (Khuzestan province),Earthquake,Ground movement,0,5,0,0,2002-0821,--,--
11/01/2003,11/01/2003,Iran (Islamic Republic of),IRN,"Nourabad area (Shiraz district, Fars province), Kazerun district (Fars province)",Earthquake,Ground movement,0,10080,0,0,2003-0068,--,--
03/07/2003,03/07/2003,Iran (Islamic Republic of),IRN,Torbat-e jam district (Khorasan province),Earthquake,Ground movement,0,1091,0,0,2003-0322,--,--
10/07/2003,10/07/2003,Iran (Islamic Republic of),IRN,"Shahr e Pir, Deberan, Deh No, Darreh Shur, Darya, Zarrin-Dasht, Hajjiabad villages (Darab district, Fars province), Jahrom district (Fars province)",Earthquake,Ground movement,1,17525,21666,0,2003-0438,--,--
26/12/2003,26/12/2003,Iran (Islamic Republic of),IRN,Bam district (Kerman province),Earthquake,Ground movement,26796,267628,500000,0,2003-0630,--,--
11/12/2003,11/12/2003,Iran (Islamic Republic of),IRN,Masjed-e soleiman district (Khuzestan province),Earthquake,Ground movement,0,725,0,0,2003-0649,--,--
28/05/2004,28/05/2004,Iran (Islamic Republic of),IRN,"Nour, Baladeh cities (Nur district, Mazandaran province), Alamout area (Qasr-e shirin district, Ghazvin province), Taleghan area (Savojbolagh district, Tehran province), Chalus, Noshahr districts (Mazandaran province)",Earthquake,Ground movement,35,498,165000,59000,2004-0234,"Slide (land, mud, sn",--
10/01/2005,10/01/2005,Iran (Islamic Republic of),IRN,"Agh Ghala area (Gorgan district, Golestan province)",Earthquake,Ground movement,0,110,0,0,2005-0016,--,--
22/02/2005,22/02/2005,Iran (Islamic Republic of),IRN,"Rooein Abad, Akbar, Asghar, Dehaafkan, Behabad, Sardkooyeh, Fathabad, Motaharabad, Eslam Abad, Arjomandieh, Baharestan villages (Zarand district, Kerman province)",Earthquake,Ground movement,612,94766,80000,0,2005-0092,--,--
27/11/2005,27/11/2005,Iran (Islamic Republic of),IRN,"Ghurzin, Kosheh, Viranagh, Tourian, Tonban, Ramkan, Gharbdan, Karavan, Khaledin, Giahdan villages (Geshm district, Hormozgan province)",Earthquake,Ground movement,13,100,0,0,2005-0654,--,--
13/03/2005,13/03/2005,Iran (Islamic Republic of),IRN,Saravan district (Sistan-o baluchestan province),Earthquake,Ground movement,0,21912,0,0,2005-0738,--,--
28/02/2006,28/02/2006,Iran (Islamic Republic of),IRN,"Faryab village (Kahnug district, Kerman province), Baft, Jiroft districts (Kerman province)",Earthquake,Ground movement,0,7006,0,0,2006-0123,--,--
31/03/2006,31/03/2006,Iran (Islamic Republic of),IRN,"Aleshtar village (Selseleh district, Lorestan province), Silakhor village (Dorud district, Lorestan province), Borugerd, Khorramabad districts (Lorestan province)",Earthquake,Ground movement,63,161418,42262,0,2006-0153,--,--
07/05/2006,07/05/2006,Iran (Islamic Republic of),IRN,Zarand district (Kerman province),Earthquake,Ground movement,0,70,0,0,2006-0239,--,--
01/05/2008,01/05/2008,Iran (Islamic Republic of),IRN,Borugerd district (Lorestan province),Earthquake,Ground movement,0,170,0,0,2008-0178,--,--
10/09/2008,10/09/2008,Iran (Islamic Republic of),IRN,"Tonban village (Geshm district, Hormozgan province), Roudan village (Rudan district, Hormozgan province)",Earthquake,Ground movement,6,20545,0,0,2008-0401,--,--
03/11/2009,03/11/2009,Iran (Islamic Republic of),IRN,Bandar-e abbas district (Hormozgan province),Earthquake,Ground movement,0,269,0,0,2009-0493,--,--
16/01/2010,17/01/2010,Iran (Islamic Republic of),IRN,Andimeshk district (Khuzestan province),Earthquake,Ground movement,0,750,0,0,2010-0018,--,--
30/07/2010,30/07/2010,Iran (Islamic Republic of),IRN,Torbat-e heydarieh district (Khorasan province),Earthquake,Ground movement,0,274,0,0,2010-0361,--,--
20/07/2010,20/07/2010,Iran (Islamic Republic of),IRN,Lamerd district (Fars province),Earthquake,Ground movement,1,32,0,0,2010-0363,--,--
06/11/2010,06/11/2010,Iran (Islamic Republic of),IRN,"Dorud village (Dorud district, Lorestan province), Razan village (Khorramabad district, Lorestan province)",Earthquake,Ground movement,0,104,0,0,2010-0591,--,--
20/12/2010,20/12/2010,Iran (Islamic Republic of),IRN,"Fahraj village (Bam district, Kerman province)",Earthquake,Ground movement,7,25,0,0,2010-0645,--,--
27/08/2010,27/08/2010,Iran (Islamic Republic of),IRN,"Damghan village (Damghan district, Semnan province), Torud village (Shahrud district, Semnan province)",Earthquake,Ground movement,3,3600,0,0,2010-0672,--,--
11/08/2012,11/08/2012,Iran (Islamic Republic of),IRN,"Varzeghan village (Ahar district, East Azarbayejan province), Heris, Tabriz districts (East Azarbayejan province)",Earthquake,Ground movement,306,61546,500000,0,2012-0275,--,--
05/12/2012,05/12/2012,Iran (Islamic Republic of),IRN,"Zohan, Ghayen villages (Gaenat district, Khorasan province), Zirkooh, Hoserobat (Birjand district, Khorasan province)",Earthquake,Ground movement,6,5523,0,0,2012-0502,--,--
19/01/2012,19/01/2012,Iran (Islamic Republic of),IRN,Nishabur district (Khorasan province),Earthquake,Ground movement,0,238,0,0,2012-0597,--,--
09/04/2013,09/04/2013,Iran (Islamic Republic of),IRN,"Shonbeh ,Kaki villages (Dashty district, Bushehr province), Baghan,Tasouj villages (Shiraz district, Fars province)",Earthquake,Ground movement,37,4350,600000,0,2013-0098,--,--
16/04/2013,16/04/2013,Iran (Islamic Republic of),IRN,"Khash, Saravan districts (Sistan-o baluchestan province)",Earthquake,Ground movement,0,27,0,0,2013-0099,--,--
28/11/2013,28/11/2013,Iran (Islamic Republic of),IRN,"Borazjan city (Dashtestan district, Bushehr province)",Earthquake,Ground movement,8,1620,0,0,2013-0516,--,--
02/01/2014,02/01/2014,Iran (Islamic Republic of),IRN,"Bastak city (Bandar-elengeh district, Hormozgan province)",Earthquake,Ground movement,1,330,0,0,2014-0054,--,--
18/08/2014,18/08/2014,Iran (Islamic Republic of),IRN,"Moormoori village (Abdanan district, Ilam province), Tape Hamane Oliya, Tape Hamane Sofla villages (Dehloran district, Ilam province)",Earthquake,Ground movement,0,12250,43000,0,2014-0287,--,--
27/07/1991,27/07/1991,Iraq,IRQ,Arbil Region,Earthquake,Ground movement,20,500,0,0,1991-0232,--,--
08/09/1905,08/09/1905,Italy,ITA,Calabria,Earthquake,Ground movement,2500,0,0,0,1905-0001,--,--
28/12/1908,28/12/1908,Italy,ITA,"Messina, Reggio (Calabria, Sicilia)",Earthquake,Ground movement,75000,150000,116000,0,1908-0007,--,--
13/01/1915,13/01/1915,Italy,ITA,Avezzano (Abruzze),Earthquake,Ground movement,29980,0,60000,0,1915-0002,--,--
07/09/1920,07/09/1920,Italy,ITA,"Lunigiana, Garfagnana valley (Toscana)",Earthquake,Ground movement,0,650,0,0,1920-0014,--,--
23/07/1930,23/07/1930,Italy,ITA,Naples,Earthquake,Ground movement,1883,10000,0,0,1930-0008,--,--
15/01/1968,15/01/1968,Italy,ITA,Belice Valley (Western Sicily),Earthquake,Ground movement,224,55563,250000,0,1968-0023,--,--
06/02/1971,06/02/1971,Italy,ITA,Toscana,Earthquake,Ground movement,22,4220,41600,0,1971-0014,--,--
04/02/1972,04/02/1972,Italy,ITA,Ancona,Earthquake,Ground movement,1,450,0,0,1972-0084,--,--
06/05/1976,06/05/1976,Italy,ITA,Friuli region,Earthquake,Ground movement,922,218222,3600000,0,1976-0037,--,--
09/09/1976,09/09/1976,Italy,ITA,Friuli,Earthquake,Ground movement,12,32000,0,0,1976-0195,--,--
16/04/1978,16/04/1978,Italy,ITA,,Earthquake,Ground movement,5,900,0,0,1978-0057,--,--
19/09/1979,19/09/1979,Italy,ITA,Val Nerina (Umbria),Earthquake,Ground movement,5,5000,0,0,1979-0216,--,--
23/11/1980,23/11/1980,Italy,ITA,"Avellino, Potenza, Caserta, Naples",Earthquake,Ground movement,4689,407700,20000000,0,1980-0103,--,--
07/06/1981,07/06/1981,Italy,ITA,Mazara del Vallo area (Sicily),Earthquake,Ground movement,0,306,0,0,1981-0123,--,--
14/02/1981,14/02/1981,Italy,ITA,South,Earthquake,Ground movement,12,0,0,0,1981-0224,--,--
21/03/1982,21/03/1982,Italy,ITA,"Avellino, Potenza",Earthquake,Ground movement,0,1000,0,0,1982-0035,--,--
17/10/1982,17/10/1982,Italy,ITA,Perugia area (Umbria),Earthquake,Ground movement,0,5000,35000,0,1982-0106,--,--
19/09/1983,19/09/1983,Italy,ITA,Pozzuoli (Naples),Earthquake,Ground movement,0,21030,0,0,1983-0112,--,--
29/04/1984,29/04/1984,Italy,ITA,"Assisi, Gubbio, Perugia area (Umbria Province)",Earthquake,Ground movement,0,4200,0,0,1984-0038,--,--
07/05/1984,07/05/1984,Italy,ITA,Abruzzo area,Earthquake,Ground movement,3,5083,0,0,1984-0047,--,--
20/10/1984,20/10/1984,Italy,ITA,"Mt. Etna, Catania (Sicily)",Earthquake,Ground movement,1,302,0,0,1984-0274,--,--
06/05/1990,06/05/1990,Italy,ITA,Potenza area,Earthquake,Ground movement,2,16,0,0,1990-0105,--,--
13/12/1990,13/12/1990,Italy,ITA,Carlentini (Sicily),Earthquake,Ground movement,19,2700,500000,0,1990-0250,--,--
26/09/1997,03/10/1997,Italy,ITA,"Umbria, Marche regions",Earthquake,Ground movement,14,38100,4524900,4100,1997-0228,--,--
03/04/1998,03/04/1998,Italy,ITA,Gualdo Tadino-Nocera Umbra area (Central),Earthquake,Ground movement,0,905,0,0,1998-0078,--,--
29/10/2002,29/10/2002,Italy,ITA,"Zafferana Etnea, Giarre, Santa Venerina towns (Catania Province, Sicilia Region)",Earthquake,Ground movement,0,1009,0,0,2002-0680,--,--
31/10/2002,31/10/2002,Italy,ITA,"San Guliano di Puglia town (Campobasso province, Molise region)",Earthquake,Ground movement,30,8533,796000,0,2002-0690,"Slide (land, mud, sn",--
06/09/2002,06/09/2002,Italy,ITA,Palermo Province (Sicilia Region),Earthquake,Ground movement,2,0,500000,0,2002-0882,--,--
11/04/2003,11/04/2003,Italy,ITA,Alessandria Province (Piemonte Region),Earthquake,Ground movement,0,232,561352,0,2003-0184,"Slide (land, mud, sn",--
06/04/2009,06/04/2009,Italy,ITA,"Aquila, Villa Sant'Angelo, Onna, Poggio Picenze, Tormintarte, Totani, Poggio di Roio, Massa d'Albe, Tempera, Paganica, Fossa towns (L'Aquila Province, Abruzzo region), Borgo di Castelnuovo town (Pesaro Province, Marche Region)",Earthquake,Ground movement,295,56000,2500000,260000,2009-0136,"Slide (land, mud, sn",--
20/05/2012,20/05/2012,Italy,ITA,"Finale Emilia, Mirandola towns (Modena Province, Emilia-romagna Region), Sant'Agostino area (Ferrara province, Emilia-romagna Region)",Earthquake,Ground movement,7,11050,15800000,128000,2012-0142,--,--
29/05/2012,29/05/2012,Italy,ITA,Modena Province (Emilia-romagna Region),Earthquake,Ground movement,17,14350,0,1300000,2012-0162,--,--
24/08/2016,24/08/2016,Italy,ITA,"Amatrice, Accumoli, Pescara del Tronto, Arquataa, Posta (Rieti and Ascoli Piceno provinces)",Earthquake,Ground movement,296,4854,0,0,2016-0313,--,--
26/10/2016,26/10/2016,Italy,ITA,"Visso, Ussita (Macerata district, Marche province)",Earthquake,Ground movement,1,3027,0,0,2016-0357,--,--
30/10/2016,30/10/2016,Italy,ITA,"Norcia (Perugia district, Umbria province)",Earthquake,Ground movement,0,22292,0,0,2016-0358,--,--
14/01/1907,14/01/1907,Jamaica,JAM,Kingston,Earthquake,Ground movement,1200,90000,30000,0,1907-0004,--,--
10/08/1901,10/08/1901,Japan,JPN,Sanriku,Earthquake,Tsunami,18,0,0,0,1901-0004,--,--
07/07/1907,07/07/1907,Japan,JPN,Fukushima,Earthquake,Tsunami,41,0,0,0,1905-0007,--,--
18/03/1914,18/03/1914,Japan,JPN,Akita Senboku,Earthquake,Ground movement,94,0,0,0,1914-0025,--,--
12/01/1914,12/01/1914,Japan,JPN,Seikaido,Earthquake,Tsunami,35,0,0,0,1914-0026,--,--
01/09/1923,01/09/1923,Japan,JPN,"Kanto plaine (Yokohama,Tokyo)",Earthquake,Ground movement,143000,203733,600000,0,1923-0006,Fire,--
01/09/1923,01/09/1923,Japan,JPN,"Atami, Ito, Simoda, Tokaido",Earthquake,Tsunami,2144,0,0,0,1923-0010,--,--
07/03/1927,07/03/1927,Japan,JPN,Kita-tango (South-West Kyoto),Earthquake,Tsunami,2925,0,40000,0,1927-0003,--,--
07/03/1927,07/03/1927,Japan,JPN,"Tango, Honshu",Earthquake,Ground movement,2925,0,40000,0,1927-0004,--,--
25/11/1930,25/11/1930,Japan,JPN,Ito,Earthquake,Ground movement,0,0,0,0,1930-0012,--,--
03/03/1933,03/03/1933,Japan,JPN,Sanriku,Earthquake,Tsunami,3000,0,0,0,1933-0001,--,--
02/03/1933,02/03/1933,Japan,JPN,"Sanriku coast, Kamaishi (Honshu Isl.)",Earthquake,Tsunami,3064,0,25000,0,1933-0006,Tsunami/Tidal wave,--
10/09/1943,10/09/1943,Japan,JPN,Tottori (Honshu Isl.),Earthquake,Ground movement,1083,0,0,0,1943-0027,--,--
07/12/1944,07/12/1944,Japan,JPN,"Tonankai, Hondo",Earthquake,Tsunami,998,0,0,0,1944-0026,Tsunami/Tidal wave,--
12/01/1945,12/01/1945,Japan,JPN,"Mikawa (Near Nagoya, Honshu Isl.)",Earthquake,Ground movement,1961,0,0,0,1945-0015,--,--
20/12/1946,20/12/1946,Japan,JPN,"Nankaido, Tonankai (Honshu Isl.)",Earthquake,Ground movement,2000,0,0,0,1946-0015,Tsunami/Tidal wave,--
28/06/1948,28/06/1948,Japan,JPN,Fukui,Earthquake,Ground movement,5131,0,1000000,0,1948-0005,--,--
04/03/1952,04/03/1952,Japan,JPN,Hokkaido Isl.,Earthquake,Ground movement,30,200,0,0,1952-0022,Tsunami/Tidal wave,--
22/05/1960,22/05/1960,Japan,JPN,"Onagawa, Honshu Island",Earthquake,Tsunami,138,0,140000,0,1960-0016,Tsunami/Tidal wave,--
16/06/1964,16/06/1964,Japan,JPN,"Niigata, Hodo Isl.",Earthquake,Tsunami,25,35376,800000,5000,1964-0036,Tsunami/Tidal wave,--
16/05/1968,16/05/1968,Japan,JPN,Aomori Prefecture - Hokkaido,Earthquake,Ground movement,47,2781,131000,0,1968-0050,Tsunami/Tidal wave,--
09/05/1974,09/05/1974,Japan,JPN,Izu-Hanto,Earthquake,Ground movement,30,73,0,0,1974-0026,--,--
14/01/1978,14/01/1978,Japan,JPN,"Oshima, Yokohama",Earthquake,Ground movement,25,217,0,0,1978-0027,Tsunami/Tidal wave,--
12/06/1978,12/06/1978,Japan,JPN,Sendai (Near Esat coast of Honshu),Earthquake,Ground movement,28,2500,865000,2000,1978-0080,--,--
/06/1979,/06/1979,Japan,JPN,,Earthquake,Ground movement,27,0,0,0,1979-0274,--,--
25/09/1980,25/09/1980,Japan,JPN,"Tokyo, Kanto region",Earthquake,Ground movement,2,73,0,0,1980-0092,--,--
29/06/1980,29/06/1980,Japan,JPN,South coast of Honshu (Oshima Isl.),Earthquake,Ground movement,0,7,0,0,1980-0266,"Slide (land, mud, sn",--
21/03/1982,21/03/1982,Japan,JPN,Hokkaido,Earthquake,Ground movement,0,1100,0,0,1982-0036,"Slide (land, mud, sn",--
26/05/1983,26/05/1983,Japan,JPN,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",Earthquake,Tsunami,102,77,416000,0,1983-0081,Tsunami/Tidal wave,--
08/08/1983,08/08/1983,Japan,JPN,Near South coast Honshu,Earthquake,Ground movement,1,28,0,0,1983-0437,"Slide (land, mud, sn",--
14/09/1984,14/09/1984,Japan,JPN,"Honshu, Nagano prefecture (Honshu)",Earthquake,Ground movement,20,0,43000,0,1984-0084,"Slide (land, mud, sn",--
06/08/1984,06/08/1984,Japan,JPN,Kyushu (Shikoku Island),Earthquake,Ground movement,0,9,0,0,1984-0335,Tsunami/Tidal wave,--
04/10/1985,04/10/1985,Japan,JPN,Near East coast of Honshu,Earthquake,Ground movement,0,20,0,0,1985-0319,--,--
17/12/1987,17/12/1987,Japan,JPN,Chiba prefecture (Near Tokyo),Earthquake,Ground movement,2,22652,0,0,1987-0229,--,--
02/02/1992,02/02/1992,Japan,JPN,Kanto area (Tokyo),Earthquake,Ground movement,0,32,0,0,1992-0252,--,--
12/07/1993,12/07/1993,Japan,JPN,Okushiri Island (Hokkaido),Earthquake,Tsunami,239,7355,1000000,16000,1993-0044,Fire,Tsunami/Tidal wave
15/01/1993,15/01/1993,Japan,JPN,Near Kushiro (Hokkaido),Earthquake,Ground movement,2,10522,358000,0,1993-0097,"Slide (land, mud, sn",--
28/12/1994,28/12/1994,Japan,JPN,Hachinohe (North-East Honshu),Earthquake,Ground movement,2,285,170400,0,1994-0316,--,--
04/10/1994,04/10/1994,Japan,JPN,East coast of Hokaido Isl.,Earthquake,Ground movement,5,1500,0,11700,1994-0343,Tsunami/Tidal wave,--
17/01/1995,17/01/1995,Japan,JPN,"Kobe, Osaka, Hyigo, Kyoto prefecture",Earthquake,Ground movement,5297,541636,100000000,3000000,1995-0016,Fire,--
01/04/1995,01/04/1995,Japan,JPN,Niigata (Eastern Honshu),Earthquake,Ground movement,0,1551,0,0,1995-0449,--,--
01/07/2000,01/07/2000,Japan,JPN,"Koodusimamura, Niizimamura districts (Tookyoo province)",Earthquake,Ground movement,1,100,0,0,2000-0428,--,--
06/10/2000,06/10/2000,Japan,JPN,"Aimityoo, Kisimototyoo, Mizokutityoo, Saihakutyoo, Daisentyoo, Nawatyoo, Nakayamatyoo, Hieduson districts (Tottori province), Simane, Okayama provinces",Earthquake,Ground movement,0,7132,500000,150000,2000-0656,"Slide (land, mud, sn",--
24/03/2001,24/03/2001,Japan,JPN,"Hirosima, Ehime provinces",Earthquake,Ground movement,2,11261,500000,128000,2001-0123,--,--
26/05/2003,26/05/2003,Japan,JPN,"Iwate, Miyagi, Yamagata, Akita, Aomori provinces",Earthquake,Ground movement,0,2303,233000,87000,2003-0249,Fire,"Slide (land, mud, sn"
25/07/2003,25/07/2003,Japan,JPN,"Sendaisi_Aobaku, Sendaisi_Daisiroku, Sendaisi_Izumiku, Sendaisi_Miyaginoku, Sendaisi_Wakabayasiku, Isinomakisi, Hurukawasi, Kasimadaimati, Nangootyoon, Narusetyoo, Yamototyoo, Yoneyamatyoo districts (Miyagi province)",Earthquake,Ground movement,0,18191,411000,202000,2003-0354,"Slide (land, mud, sn",--
25/09/2003,25/09/2003,Japan,JPN,Hokkaidoo province,Earthquake,Ground movement,2,773,563000,87000,2003-0476,Fire,Tsunami/Tidal wave
23/10/2004,23/10/2004,Japan,JPN,"Odiyasi, Nagaokasi, Tookamatisi districts (Niigata province)

",Earthquake,Ground movement,40,62183,28000000,760000,2004-0532,Fire,"Slide (land, mud, sn"
20/03/2005,20/03/2005,Japan,JPN,Hukuoka province,Earthquake,Ground movement,1,3535,400000,120000,2005-0129,"Slide (land, mud, sn",--
19/04/2005,19/04/2005,Japan,JPN,"Hukuoka, Saga provinces",Earthquake,Ground movement,0,895,0,0,2005-0211,"Slide (land, mud, sn",--
25/03/2007,25/03/2007,Japan,JPN,"Nanao, Wajima districts (Isikawa province), Niigata, Toyama provinces",Earthquake,Ground movement,1,41027,250000,22000,2007-0101,Tsunami/Tidal wave,"Slide (land, mud, sn"
16/07/2007,16/07/2007,Japan,JPN,"Aikawamati, Akadomarimura, Hatanomati, Izumozakimati, Kanaimati, Kariwamura, Kasiwazakisi, Manomati, Nagaokasi, Niigatasi, Odiyasi, Ogimati, Sanzyoosi, Sawatamati, Yosidamati, Zyooetusi districts (Niigata province), Nagano, Toyama provinces",Earthquake,Ground movement,9,14000,12500000,335000,2007-0258,Tsunami/Tidal wave,Fire
15/04/2007,15/04/2007,Japan,JPN,"Mie, Nara, Siga provinces",Earthquake,Ground movement,0,201,0,0,2007-0654,--,--
13/06/2008,13/06/2008,Japan,JPN,"Mizusawasi, Moriokasi districts (Iwate province), Tukidatetyoo, Hurukawasi, Sendaisi_Aobaku, Sendaisi_Daisiroku, Sendaisi_Izumiku, Sendaisi_Miyaginoku, Sendaisi_Wakabayasiku districts (Miyagi province), Akita province",Earthquake,Ground movement,23,448,167000,55000,2008-0242,"Slide (land, mud, sn",--
23/07/2008,24/07/2008,Japan,JPN,Hatinohesi district (Aomori province),Earthquake,Ground movement,1,470,110000,0,2008-0275,"Slide (land, mud, sn",--
10/08/2009,10/08/2009,Japan,JPN,"Sizuokasi, Yaidusi, Sagaratyoo, Huziedasi, Simadasi, Kakegawasi, Haibaratyoo districts (Sizuola province), Tookyoo province",Earthquake,Tsunami,1,25319,400000,250000,2009-0320,Tsunami/Tidal wave,Fire
