affected,end_date,deaths,lon,damage,lat,start_date,death_level,affected_level, damage_level
26,11/01/1985,57,19.8812117,0,41.2849868,11/01/1985,4,2,2
29,/12/1994,22,39.5806772,0,11.7720669,/12/1994,3,2,2
30,09/06/1997,28,88.5473598,0,27.2578734,09/06/1997,3,2,2
30,29/11/1987,32,-70.5554361,0,-33.4517753,29/11/1987,3,2,2
30,15/07/1997,79,120.309272,0,36.069783,15/07/1997,4,2,2
32,22/11/2001,80,-75.13315949999999,0,39.9744885,22/11/2001,4,2,2
35,07/07/1993,27,130.5500087,0,31.5705398,07/07/1993,3,2,2
35,08/09/2008,277,113.4122607,0,23.1099577,08/09/2008,4,2,2
40,/12/1983,13,-92.94327229999999,0,40.7394878,/12/1983,3,2,2
40,28/05/1984,100,121.4299327,0,31.0169756,28/05/1984,4,2,2
45,16/06/1999,23,120.309272,0,36.069783,16/06/1999,3,2,2
46,07/09/2016,10,-90.5961081,0,14.5431528,06/09/2016,2,2,2
48,24/02/1970,30,8.247508,0,46.469308,24/02/1970,3,2,2
50,31/08/2002,3,9.585803,0,47.460123,31/08/2002,2,2,2
50,21/02/2015,12,75.83255,0,26.92895,21/02/2015,3,2,2
50,16/08/2008,13,91.8124369,0,22.3950583,16/08/2008,3,2,2
60,20/03/1992,30,-46.5668106,0,-23.5631449,18/03/1992,3,2,2
76,10/04/2004,11,-72.5449629,0,-13.1631412,10/04/2004,2,2,2
96,26/04/2004,33,73.44383959999999,0,40.3112925,26/04/2004,3,2,2
100,09/05/1977,0,-75.5251432,0,5.0836435,09/05/1977,1,2,2
100,05/06/2004,21,116.6520909,0,39.8635075,05/06/2004,3,2,2
100,27/01/1970,43,51.43510389999999,0,35.75888279999999,27/01/1970,3,2,2
101,27/09/1996,9,114.9859839,0,-33.865967,27/09/1996,2,2,2
105,03/12/2015,20,104.7572132,0,-2.9691116,03/12/2015,3,2,2
107,12/06/1968,22,114.2099926,0,22.3565893,12/06/1968,3,2,2
110,05/05/1996,5,-73.93414109999999,0,5.730718599999999,05/05/1996,2,2,2
112,19/08/1979,42,77.335314,0,28.689047,19/08/1979,3,2,2
117,07/08/1991,10,-73.2827525,0,10.4839966,07/08/1991,2,2,2
119,01/09/1987,65,104.0831099,0,30.7557697,01/09/1987,4,2,2
120,28/09/1998,12,-98.96373949999999,0,18.7287634,28/09/1998,3,2,2
125,20/02/1994,0,-118.4571348,0,34.0203058,20/02/1994,1,2,2
130,12/08/1998,0,136.7575569,0,35.418635,12/08/1998,1,2,2
135,10/03/2010,28,111.2809931,0,30.7215541,10/03/2010,3,2,2
150,03/06/1998,48,91.8330525,0,26.1583082,03/06/1998,3,2,2
157,28/11/1993,10,-73.86509339999999,0,5.554721499999999,28/11/1993,2,2,2
159,30/04/2006,4,13.942844,0,40.7429732,30/04/2006,2,2,2
175,/10/1996,0,-78.7396498,0,42.9114434,/10/1996,1,2,2
175,05/11/2011,40,-75.5251432,0,5.0836435,04/11/2011,3,2,2
180,14/10/2000,30,-79.9180631,0,-2.1229405,14/10/2000,3,2,2
200,11/06/1979,0,114.2034889,0,22.338455,11/06/1979,1,2,2
200,18/07/2003,10,-96.7661557,0,18.3568913,17/07/2003,2,2,2
200,08/07/1993,28,86.5034509,0,27.2830436,08/07/1993,3,2,2
200,01/04/1992,55,74.192985,0,34.793063,29/03/1992,4,2,2
200,16/11/1986,65,77.341946,0,28.686387,16/11/1986,4,2,2
