affected,end_date,deaths,lon,damage,lat,start_date,death_level,affected_level, damage_level
0,17/05/1990,0,-94.96831809999999,0,33.1310626,14/05/1990,1,1,1
0,21/05/1990,0,-95.953054,0,41.2563354,18/05/1990,1,1,1
0,08/06/1990,0,-105.2585263,0,40.0345816,06/06/1990,1,1,1
0,11/07/1990,0,-105.2585263,0,40.0345816,11/07/1990,1,1,1
0,18/10/1990,0,-80.2452414,0,36.124827,18/10/1990,1,1,1
0,19/02/1991,0,-94.96831809999999,0,33.1310626,18/02/1991,1,1,1
0,28/02/1991,0,-120.4701615,0,37.3098738,27/02/1991,1,1,1
0,04/03/1991,0,-90.5329725,0,30.05090629999999,01/03/1991,1,1,1
0,30/05/1991,0,-115.1105204,0,36.1607777,30/05/1991,1,1,1
0,17/06/1991,0,-96.4139932,0,42.46351809999999,17/06/1991,1,1,1
0,21/06/1991,0,-105.2585263,0,40.0345816,21/06/1991,1,1,1
0,24/06/1991,0,-108.505629,0,45.781972,24/06/1991,1,1,1
0,07/07/1991,0,-93.27753949999999,0,44.9519369,07/07/1991,1,1,1
0,02/10/1991,0,-95.95024869999999,0,38.4341629,02/10/1991,1,1,1
0,16/11/1991,0,-84.9566457,0,40.8261773,16/11/1991,1,1,1
0,03/03/1992,0,-94.96831809999999,0,33.1310626,03/03/1992,1,1,1
0,08/03/1992,0,-94.96831809999999,0,33.1310626,08/03/1992,1,1,1
0,24/03/1992,0,-94.96831809999999,0,33.1310626,24/03/1992,1,1,1
0,10/04/1992,0,-90.5329725,0,30.05090629999999,10/04/1992,1,1,1
0,19/04/1992,0,-94.96831809999999,0,33.1310626,19/04/1992,1,1,1
0,28/04/1992,0,-97.5135209,0,35.4362426,28/04/1992,1,1,1
0,10/05/1992,0,-97.5135209,0,35.4362426,10/05/1992,1,1,1
0,22/05/1992,0,-104.4342449,0,32.841051,22/05/1992,1,1,1
0,14/06/1992,0,-94.96831809999999,0,33.1310626,14/06/1992,1,1,1
0,14/06/1992,0,-105.2585263,0,40.0345816,14/06/1992,1,1,1
0,19/06/1992,0,-95.95024869999999,0,38.4341629,19/06/1992,1,1,1
0,24/06/1992,0,-105.2585263,0,40.0345816,24/06/1992,1,1,1
0,02/07/1992,0,-87.636631,0,41.4879423,02/07/1992,1,1,1
0,05/07/1992,0,-73.989116,0,40.745691,05/07/1992,1,1,1
0,06/07/1992,0,-95.95024869999999,0,38.4341629,06/07/1992,1,1,1
0,05/09/1992,0,-97.5135209,0,35.4362426,05/09/1992,1,1,1
0,03/10/1992,0,-83.1237818,0,29.6297323,03/10/1992,1,1,1
0,15/10/1992,0,-94.96831809999999,0,33.1310626,15/10/1992,1,1,1
0,12/11/1992,0,-84.504925,0,39.054398,12/11/1992,1,1,1
0,/12/1992,0,-149.8619378,0,61.19576729999999,/12/1992,1,1,1
0,07/12/1992,0,-117.0998532,0,32.6586705,07/12/1992,1,1,1
0,12/01/1993,0,-117.0998532,0,32.6586705,12/01/1993,1,1,1
0,04/03/1993,0,-76.61678789999999,0,39.3219354,04/03/1993,1,1,1
0,25/03/1993,0,-94.96831809999999,0,33.1310626,25/03/1993,1,1,1
0,28/03/1993,0,-95.95024869999999,0,38.4341629,28/03/1993,1,1,1
